function_id,architecture,record,runtime_address,file_offset,size,name,callers,callees,parameters,return_value,side_effects,confidence,sources,name_evidence,size_evidence,unresolved_reason
link-sparc:0xA0061F98,SPARC-V8-BE32,7,0xA0061F98,0x0031B678,0x234,UNRESOLVED,0xA007E23C,0xA008027C,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x234,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA00621CC,SPARC-V8-BE32,7,0xA00621CC,0x0031B8AC,0x12C,UNRESOLVED,0xA00622F8,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x12C,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA00622F8,SPARC-V8-BE32,7,0xA00622F8,0x0031B9D8,0x80,UNRESOLVED,0xA007E4F0,0xA0061240 0xA00621CC 0xA007F6E8,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x80,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0062378,SPARC-V8-BE32,7,0xA0062378,0x0031BA58,0x58,UNRESOLVED,0xA007F4A8,0xA0069374,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x58,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA00623D0,SPARC-V8-BE32,7,0xA00623D0,0x0031BAB0,0x20C,UNRESOLVED,0xA0062A58,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x20C,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA00625DC,SPARC-V8-BE32,7,0xA00625DC,0x0031BCBC,0x90,UNRESOLVED,0xA006266C,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x90,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA006266C,SPARC-V8-BE32,7,0xA006266C,0x0031BD4C,0x254,UNRESOLVED,0xA0062A58,0xA00625DC,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x254,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA00628C0,SPARC-V8-BE32,7,0xA00628C0,0x0031BFA0,0x38,UNRESOLVED,0xA0062A58,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x38,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA00628F8,SPARC-V8-BE32,7,0xA00628F8,0x0031BFD8,0x130,UNRESOLVED,0xA0062A28,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x130,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0062A28,SPARC-V8-BE32,7,0xA0062A28,0x0031C108,0x30,UNRESOLVED,0xA0062A58 0xA0063340,0xA00628F8,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x30,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0062A58,SPARC-V8-BE32,7,0xA0062A58,0x0031C138,0x724,UNRESOLVED,0xA006317C,0xA0061234 0xA0061240 0xA0061A7C 0xA00623D0 0xA006266C 0xA00628C0 0xA0062A28 0xA0068988,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x724,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA006317C,SPARC-V8-BE32,7,0xA006317C,0x0031C85C,0x16C,UNRESOLVED,0xA00632E8 0xA0063314,0xA0061234 0xA0061240 0xA0061D90 0xA0062A58 0xA0068988 0xA0069374,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x16C,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA00632E8,SPARC-V8-BE32,7,0xA00632E8,0x0031C9C8,0x2C,UNRESOLVED,0xA0074E4C,0xA006317C,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x2C,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0063314,SPARC-V8-BE32,7,0xA0063314,0x0031C9F4,0x2C,UNRESOLVED,0xA0074E4C,0xA006317C,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x2C,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0063340,SPARC-V8-BE32,7,0xA0063340,0x0031CA20,0x390,UNRESOLVED,0xA007EEEC,0xA0062A28 0xA0068988,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x390,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA00636D0,SPARC-V8-BE32,7,0xA00636D0,0x0031CDB0,0x10,UNRESOLVED,0xA007F74C 0xA0089300,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x10,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA00688D4,SPARC-V8-BE32,7,0xA00688D4,0x00321FB4,0x88,UNRESOLVED,0xA0060864,0xA00617B4,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,single-tool,IDA,stripped; no unique debug-token anchor,IDA=0x88,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA006895C,SPARC-V8-BE32,7,0xA006895C,0x0032203C,0x2C,UNRESOLVED,0xA0073EE4 0xA0073FA8 0xA007406C 0xA0074140 0xA007420C 0xA0075104 0xA00753A4 0xA0075E90 0xA0076CBC 0xA007D4BC 0xA00888D4 0xA0089300 0xA008A7E0,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x2C,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0068988,SPARC-V8-BE32,7,0xA0068988,0x00322068,0x34,UNRESOLVED,0xA0062A58 0xA006317C 0xA0063340 0xA006D75C 0xA0079A18 0xA007E4F0 0xA00846D8 0xA0084AE4 0xA0089300,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x34,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA00689BC,SPARC-V8-BE32,7,0xA00689BC,0x0032209C,0x18,UNRESOLVED,0xA0060864,0xA0061228,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,single-tool,IDA,stripped; no unique debug-token anchor,IDA=0x18,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA00689D4,SPARC-V8-BE32,7,0xA00689D4,0x003220B4,0xDC,UNRESOLVED,0xA0088624,0xA006121C,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0xDC,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0068AB0,SPARC-V8-BE32,7,0xA0068AB0,0x00322190,0xB8,UNRESOLVED,0xA0088650,0xA0061228,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0xB8,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0068B68,SPARC-V8-BE32,7,0xA0068B68,0x00322248,0x188,UNRESOLVED,0xA006C8F0 0xA0075CC4 0xA007D4BC 0xA007F990 0xA00861DC 0xA008715C,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x188,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0068CF0,SPARC-V8-BE32,7,0xA0068CF0,0x003223D0,0x54,UNRESOLVED,0xA0061B0C 0xA0069080 0xA0069180 0xA006959C 0xA006A3A0 0xA006B870 0xA006BA6C 0xA006BE4C 0xA006CE40 0xA006D35C 0xA006EE1C 0xA006F958 0xA006FC80 0xA007158C 0xA0071B04 0xA0072E10 0xA0072E88 0xA0072F7C 0xA00742E0 0xA00753A4 0xA0075F78 0xA0077D50 0xA0078374 0xA00791B8 0xA007A4A8 0xA007AEB4 0xA007E61C 0xA00861DC 0xA008ACA0,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x54,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0068D44,SPARC-V8-BE32,7,0xA0068D44,0x00322424,0xA8,UNRESOLVED,0xA0068E10,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0xA8,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0068DEC,SPARC-V8-BE32,7,0xA0068DEC,0x003224CC,0x24,UNRESOLVED,0xA0068E10,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x24,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0068E10,SPARC-V8-BE32,7,0xA0068E10,0x003224F0,0x38,UNRESOLVED,0xA0060864,0xA0068D44 0xA0068DEC 0xA0069180 0xA006959C 0xA0069A18,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x38,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0068E48,SPARC-V8-BE32,7,0xA0068E48,0x00322528,0x1C,UNRESOLVED,0xA0074E4C 0xA008BAD8,0xA0061228,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x1C,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0068E64,SPARC-V8-BE32,7,0xA0068E64,0x00322544,0x1C,UNRESOLVED,0xA0072F7C,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x1C,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0068E80,SPARC-V8-BE32,7,0xA0068E80,0x00322560,0x1C,UNRESOLVED,0xA0072F7C,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x1C,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0068E9C,SPARC-V8-BE32,7,0xA0068E9C,0x0032257C,0x80,UNRESOLVED,0xA006D588,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x80,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0068F1C,SPARC-V8-BE32,7,0xA0068F1C,0x003225FC,0x4C,UNRESOLVED,0xA006D5B0,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x4C,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0068F68,SPARC-V8-BE32,7,0xA0068F68,0x00322648,0x80,UNRESOLVED,0xA006D588,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x80,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0068FE8,SPARC-V8-BE32,7,0xA0068FE8,0x003226C8,0x4C,UNRESOLVED,0xA006D5B0,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x4C,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0069080,SPARC-V8-BE32,7,0xA0069080,0x00322760,0x100,UNRESOLVED,0xA0088560,0xA0068CF0 0xA0081CF4,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x100,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0069180,SPARC-V8-BE32,7,0xA0069180,0x00322860,0x170,UNRESOLVED,0xA0068E10,0xA0061240 0xA0068CF0,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x170,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA00692F0,SPARC-V8-BE32,7,0xA00692F0,0x003229D0,0x84,UNRESOLVED,0xA0089300,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x84,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0069374,SPARC-V8-BE32,7,0xA0069374,0x00322A54,0xC,UNRESOLVED,0xA0062378 0xA006317C 0xA006BE4C 0xA006CD6C 0xA00716BC 0xA00717A4 0xA00733A4 0xA00742E0 0xA0074DA8 0xA00780A4 0xA0078374 0xA0079A18 0xA007D4BC 0xA007F0A8 0xA007F4A8 0xA0083B28 0xA0086870 0xA0086A34 0xA008ACA0 0xA008BAD8,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0xC,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0069380,SPARC-V8-BE32,7,0xA0069380,0x00322A60,0x6C,UNRESOLVED,0xA00858F8,0xA0069A18,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x6C,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA00693EC,SPARC-V8-BE32,7,0xA00693EC,0x00322ACC,0xB8,UNRESOLVED,0xA007515C,0xA0069A18,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0xB8,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA00694A4,SPARC-V8-BE32,7,0xA00694A4,0x00322B84,0x98,UNRESOLVED,0xA0075124 0xA007A238,0xA0069A18,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x98,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA006953C,SPARC-V8-BE32,7,0xA006953C,0x00322C1C,0x60,UNRESOLVED,0xA0060864,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x60,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA006959C,SPARC-V8-BE32,7,0xA006959C,0x00322C7C,0xF0,UNRESOLVED,0xA0068E10,0xA0068CF0,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0xF0,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA006968C,SPARC-V8-BE32,7,0xA006968C,0x00322D6C,0x1A8,UNRESOLVED,NONE_RECOVERED,0xA00617B4 0xA006187C,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x1A8,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0069834,SPARC-V8-BE32,7,0xA0069834,0x00322F14,0x178,UNRESOLVED,0xA0069A18,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x178,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA00699AC,SPARC-V8-BE32,7,0xA00699AC,0x0032308C,0x6C,UNRESOLVED,0xA0069A18,0xA0061760,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x6C,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0069A18,SPARC-V8-BE32,7,0xA0069A18,0x003230F8,0x480,UNRESOLVED,0xA00619EC 0xA0061A7C 0xA0061B0C 0xA0068E10 0xA0069380 0xA00693EC 0xA00694A4 0xA006A618 0xA006BD34 0xA006BE4C 0xA0070038 0xA0070F1C 0xA00710C0 0xA0071194 0xA00717A4 0xA0072E10 0xA0072E88 0xA00753A4 0xA00759C4 0xA0075A44 0xA0075AAC 0xA0075D80 0xA0075E90 0xA0075F78 0xA0076380 0xA0076B24 0xA0076CBC 0xA00778F4 0xA0077D50 0xA00780A4 0xA0078374 0xA0078884 0xA00788D0 0xA00792D0 0xA007978C 0xA0079A18 0xA0079E24 0xA0079FE4 0xA007A238 0xA007A4A8 0xA007AEB4 0xA007B7F8 0xA007B9F0 0xA007BACC 0xA007BF38 0xA007D078 0xA007D16C 0xA007D4BC 0xA007E4F0 0xA007E61C 0xA007F4A8 0xA0082E24 0xA0083950 0xA0084F64 0xA0085278 0xA00858F8 0xA00861DC 0xA0086B88 0xA008715C 0xA0088A84 0xA0089300 0xA008ACA0 0xA008B74C 0xA008BAD8,0xA0069834 0xA00699AC,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x480,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0069E98,SPARC-V8-BE32,7,0xA0069E98,0x00323578,0x14,UNRESOLVED,0xA006BE4C 0xA006FC80 0xA0070038 0xA0071194 0xA00753A4 0xA0076B24 0xA007A4A8 0xA007AEB4 0xA007B7F8 0xA007B9F0 0xA007BACC 0xA007D16C 0xA007D4BC 0xA007E934 0xA007E9A4 0xA00848B0 0xA0088324 0xA008ACA0,0xA00617B4,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x14,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0069EAC,SPARC-V8-BE32,7,0xA0069EAC,0x0032358C,0x50,UNRESOLVED,0xA0084518,0xA0080560,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x50,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0069EFC,SPARC-V8-BE32,7,0xA0069EFC,0x003235DC,0x84,UNRESOLVED,0xA006D028,0xA0080560 0xA0080600,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x84,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA0069F80,SPARC-V8-BE32,7,0xA0069F80,0x00323660,0x1A4,UNRESOLVED,0xA006D190,0xA0080560 0xA0080600 0xA0080730,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x1A4,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
link-sparc:0xA006A124,SPARC-V8-BE32,7,0xA006A124,0x00323804,0x34,UNRESOLVED,0xA006D190,NONE_RECOVERED,UNRESOLVED,UNRESOLVED,UNRESOLVED; link MMIO assignment not yet exhaustive,cross-tool,Ghidra|IDA,stripped; no unique debug-token anchor,IDA=0x34,parameter ABI not validated; return semantics not validated; side effects not exhaustively assigned; semantic name unavailable
